标题,价格,面积,区域,链接
整租·鸿艺豪苑 3室1厅 北,43100 元/月,155.19㎡,徐汇-衡山路-鸿艺豪苑,https://sh.lianjia.com/zufang/SH1949805240412798976.html
整租·冠华大楼 2室2厅 东,6800 元/月,75.39㎡,静安-大宁-冠华大楼,https://sh.lianjia.com/zufang/SH1922268449006944256.html
整租·香榭丽花园 5室1厅 东南,30500 元/月,195.50㎡,浦东-源深-香榭丽花园,https://sh.lianjia.com/zufang/SH1949826048006815744.html
整租·第九城市(二期) 3室1厅 西南,25000 元/月,145.75㎡,浦东-联洋-第九城市(二期),https://sh.lianjia.com/zufang/SH1949891012469981184.html
整租·丽都成品 3室2厅 南/北,9000 元/月,121.41㎡,浦东-金桥-丽都成品,https://sh.lianjia.com/zufang/SH1922246808055054336.html
整租·金都花好悦园 3室1厅 南,4800 元/月,86.81㎡,闵行-莘庄南广场-金都花好悦园,https://sh.lianjia.com/zufang/SH1922254609716346880.html
整租·民治路15弄 1室1厅 南,3600 元/月,35.92㎡,杨浦-周家嘴路-民治路15弄,https://sh.lianjia.com/zufang/SH1922244912259006464.html
整租·裕鸿佳苑(裕政路725弄) 3室2厅 南,1440 元/月,110.69㎡,崇明-陈家镇-裕鸿佳苑(裕政路725弄),https://sh.lianjia.com/zufang/SH1922255170561900544.html
整租·永和东村 2室1厅 南,6000 元/月,76.95㎡,静安-永和-永和东村,https://sh.lianjia.com/zufang/SH1922257006400372736.html
整租·名人花苑 2室1厅 南,5100 元/月,80.04㎡,徐汇-华泾-名人花苑,https://sh.lianjia.com/zufang/SH1913871837528326144.html
整租·金地未未来 1室1厅 南,6200 元/月,65.64㎡,浦东-高行-金地未未来,https://sh.lianjia.com/zufang/SH1913870868727988224.html
整租·云锦雅苑 3室2厅 南,2700 元/月,112.11㎡,浦东-泥城镇-云锦雅苑,https://sh.lianjia.com/zufang/SH1955538431618580480.html
整租·海尚逸苑 2室2厅 西南,7200 元/月,77.48㎡,虹口-江湾镇-海尚逸苑,https://sh.lianjia.com/zufang/SH1955539545504088064.html
整租·北建华清广场 3室2厅 南/北,8000 元/月,170.27㎡,闵行-春申-北建华清广场,https://sh.lianjia.com/zufang/SH1955536162625945600.html
整租·浦江宝邸北区 2室2厅 南/北,3200 元/月,79.00㎡,闵行-闵浦-浦江宝邸北区,https://sh.lianjia.com/zufang/SH1955540647330971648.html
整租·民心小区 1室1厅 南,5390 元/月,长宁-中山公园-民心小区,精选,https://sh.lianjia.com/zufang/SH1794619733492891648.html
整租·柳营路1025弄 2室1厅 南,5800 元/月,62.29㎡,静安-大宁-柳营路1025弄,https://sh.lianjia.com/zufang/SH1955540195583459328.html
整租·新北小区 2室1厅 南,5160 元/月,虹口-江湾镇-新北小区,精选,https://sh.lianjia.com/zufang/SH1794707428319690752.html
整租·锦绣天第花园 2室2厅 南/北,9000 元/月,89.70㎡,浦东-杨东-锦绣天第花园,https://sh.lianjia.com/zufang/SH1955537596020948992.html
整租·乐非天地 1室1厅 南,4060 元/月,浦东-外高桥-乐非天地,精选,https://sh.lianjia.com/zufang/SH1794726281183494144.html
整租·会文路101号 2室1厅 东,5990 元/月,静安-西藏北路-会文路101号,精选,https://sh.lianjia.com/zufang/SH1794734466187395072.html
整租·开鲁四村 2室1厅 南,5500 元/月,54.91㎡,杨浦-中原-开鲁四村,https://sh.lianjia.com/zufang/SH1955536686460960768.html
整租·岳阳路200弄 2室1厅 南,12200 元/月,70.31㎡,徐汇-衡山路-岳阳路200弄,https://sh.lianjia.com/zufang/SH1955534329400524800.html
整租·天汇广场 1室1厅 南,4590 元/月,普陀-真如-天汇广场,精选,https://sh.lianjia.com/zufang/SH1794735260169142272.html
整租·万达财富中心 1室1厅 北,3300 元/月,42.57㎡,嘉定-江桥-万达财富中心,https://sh.lianjia.com/zufang/SH1955551125528641536.html
整租·上海师大新村 1室1厅 南,4660 元/月,38.59㎡,徐汇-康健-上海师大新村,https://sh.lianjia.com/zufang/SH1794660129572913152.html
整租·保利叶上海(二期) 3室2厅 南,5000 元/月,83.80㎡,宝山-顾村-保利叶上海(二期),https://sh.lianjia.com/zufang/SH1955553333607399424.html
整租·长海坊 1室1厅 南,4690 元/月,44.90㎡,徐汇-康健-长海坊,https://sh.lianjia.com/zufang/SH1794666287780069376.html
整租·浦沁苑 3室1厅 南,7500 元/月,95.78㎡,浦东-金桥-浦沁苑,https://sh.lianjia.com/zufang/SH1955553011816202240.html
整租·东方城市花园(一期) 2室2厅 南,12500 元/月,114.43㎡,浦东-塘桥-东方城市花园(一期),https://sh.lianjia.com/zufang/SH1955554657010974720.html
整租·泗泾新苑 3室2厅 南,6000 元/月,121.37㎡,松江-泗泾-泗泾新苑,https://sh.lianjia.com/zufang/SH1955555701287813120.html
整租·石化十五村 2室1厅 南/北,1200 元/月,53.78㎡,金山-金山新城-石化十五村,https://sh.lianjia.com/zufang/SH1955555214362673152.html
整租·舜峰家苑 1室1厅 南,3500 元/月,56.47㎡,浦东-曹路-舜峰家苑,https://sh.lianjia.com/zufang/SH1955552963082584064.html
整租·乐业一村 3室1厅 南,3800 元/月,71.85㎡,宝山-月浦-乐业一村,https://sh.lianjia.com/zufang/SH1955552763983167488.html
整租·未来域 2室1厅 南,6500 元/月,87.54㎡,浦东-三林-未来域,https://sh.lianjia.com/zufang/SH1955558535626489856.html
整租·中东小区 2室1厅 南,7500 元/月,54.79㎡,长宁-新华路-中东小区,https://sh.lianjia.com/zufang/SH1955559788976799744.html
整租·田林十四村 3室2厅 南,9000 元/月,72.70㎡,徐汇-田林-田林十四村,https://sh.lianjia.com/zufang/SH1955560618362667008.html
整租·景舒苑五村西区 2室1厅 南/北,4500 元/月,73.00㎡,闵行-浦江-景舒苑五村西区,https://sh.lianjia.com/zufang/SH1955562413289897984.html
整租·招商璀璨公馆 3室2厅 南/北,12000 元/月,156.64㎡,浦东-高行-招商璀璨公馆,https://sh.lianjia.com/zufang/SH1955580061440540672.html
整租·冠华大楼 2室1厅 南,5600 元/月,44.55㎡,静安-大宁-冠华大楼,https://sh.lianjia.com/zufang/SH1955577381427085312.html
整租·平南三四村 1室1厅 南,4997 元/月,51.00㎡,闵行-古美-平南三四村,https://sh.lianjia.com/zufang/SH1794736619115249664.html
整租·三林新村(永泰路133弄) 1室1厅 南,4900 元/月,51.63㎡,浦东-三林-三林新村(永泰路133弄),https://sh.lianjia.com/zufang/SH1955572707043049472.html
整租·梅园七街坊 1室1厅 南,5500 元/月,40.27㎡,浦东-梅园-梅园七街坊,https://sh.lianjia.com/zufang/SH1955571599973285888.html
整租·上海壹街区 2室1厅 南,16200 元/月,111.79㎡,静安-南京西路-上海壹街区,https://sh.lianjia.com/zufang/SH1955582384338370560.html
整租·弘公馆 2室1厅 南,3800 元/月,65.91㎡,松江-莘闵别墅-弘公馆,https://sh.lianjia.com/zufang/SH1955585601558282240.html
整租·三兴大楼 1室1厅 东,6190 元/月,静安-不夜城-三兴大楼,精选,https://sh.lianjia.com/zufang/SH1952319487701155840.html
独栋·梧桐青年公寓 徐塘路店 【1室1厅】#中山街道#可月付#巨人飞科启迪附近#实图实价 1室1厅,1900 元/月,37.00㎡,仅剩2间,https://sh.lianjia.com/apartment/66472.html
整租·海洲桃花园二期 2室2厅 南,4100 元/月,74.74㎡,浦东-航头-海洲桃花园二期,https://sh.lianjia.com/zufang/SH1955587633895702528.html
整租·潍坊十村 2室1厅 南,6500 元/月,45.43㎡,浦东-潍坊-潍坊十村,https://sh.lianjia.com/zufang/SH1955587819233607680.html
独栋·梧桐青年公寓 中辰店 【1室户·W1E】性价比1室户·可月付·整租·独门独户 1室1厅,1700 元/月,23.00㎡,仅剩2间,https://sh.lianjia.com/apartment/66480.html
整租·香楠小区 2室1厅 南,5690 元/月,51.86㎡,浦东-张江-香楠小区,https://sh.lianjia.com/zufang/SH1952268852523958272.html
整租·氯碱小区 2室1厅 南/北,3400 元/月,51.81㎡,闵行-吴泾-氯碱小区,https://sh.lianjia.com/zufang/SH1955588322302623744.html
整租·银都新村(1至7区) 1室1厅 南/北,3700 元/月,42.12㎡,闵行-莘庄南广场-银都新村(1至7区),https://sh.lianjia.com/zufang/SH1955587597279428608.html
整租·永康城馨宁佳苑 1室1厅 南,2700 元/月,61.00㎡,闵行-浦江-永康城馨宁佳苑,https://sh.lianjia.com/zufang/SH1955588008937783296.html
整租·五浦汇A区新塘苑 2室1厅 南,3500 元/月,86.00㎡,青浦-盈浦-五浦汇A区新塘苑,https://sh.lianjia.com/zufang/SH1955588572492857344.html
独栋·大华享寓 公园城市康宁路店 民用水电燃气灶 双朝南两居室 无中介 可开票 停车方便 2室1厅,5190 元/月,66.00㎡,仅剩1间,https://sh.lianjia.com/apartment/46318.html
独栋·魔方公寓 祁连山社区 实拍年租特价房 近地铁 可停车 可办居住证 开间,2076 元/月,8.00㎡,仅剩1间,https://sh.lianjia.com/apartment/46264.html
整租·星海家园 2室2厅 南,4100 元/月,82.37㎡,浦东-曹路-星海家园,https://sh.lianjia.com/zufang/SH1955600452980572160.html
独栋·大华享寓 公园城市康宁路店 两厅一室 可开票 公对公打款民用水电燃 0中介费 1室2厅,5190 元/月,66.00㎡,仅剩1间,https://sh.lianjia.com/apartment/46318.html
整租·欣佳宝邸 2室1厅 南,3400 元/月,77.00㎡,闵行-闵浦-欣佳宝邸,https://sh.lianjia.com/zufang/SH1955601989299601408.html
整租·塘和家园德悦苑 2室1厅 南,3100 元/月,68.00㎡,松江-泗泾-塘和家园德悦苑,https://sh.lianjia.com/zufang/SH1955599134899568640.html
整租·高荣小区 1室0厅 南,5700 元/月,46.67㎡,静安-曹家渡-高荣小区,https://sh.lianjia.com/zufang/SH1955603643289829376.html
整租·静安枫景苑 3室2厅 东南/南/西南,32000 元/月,132.84㎡,静安-江宁路-静安枫景苑,https://sh.lianjia.com/zufang/SH1955608851805896704.html
独栋·大华享寓 公园城市康宁路店 国庆特惠88折 可取公积金 可做饭 干湿分离舒适宜居两房 2室1厅,5758 元/月,72.00㎡,仅剩1间,https://sh.lianjia.com/apartment/46318.html
独栋·大华享寓 公园城市康宁路店 大华公园城市逸翠华庭 两室一厅一厨一卫 高品质住宅楼 2室1厅,5758 元/月,72.00㎡,仅剩1间,https://sh.lianjia.com/apartment/46318.html
整租·龙沟新苑 1室1厅 南,4800 元/月,49.68㎡,浦东-北蔡-龙沟新苑,https://sh.lianjia.com/zufang/SH1955604565780856832.html
整租·罗阳七村(华宝小区) 2室1厅 南,5500 元/月,81.00㎡,闵行-梅陇-罗阳七村(华宝小区),https://sh.lianjia.com/zufang/SH1955605402536116224.html
整租·上大聚丰园 2室2厅 南,5500 元/月,92.72㎡,宝山-上大-上大聚丰园,https://sh.lianjia.com/zufang/SH1955615025049632768.html
整租·远洋财富中心 2室1厅 南,6500 元/月,56.21㎡,浦东-高行-远洋财富中心,https://sh.lianjia.com/zufang/SH1955617941173043200.html
整租·东城新村 1室1厅 南,5600 元/月,54.53㎡,浦东-杨东-东城新村,https://sh.lianjia.com/zufang/SH1955612291202285568.html
整租·金丰苑二居 2室1厅 南/北,2500 元/月,66.33㎡,宝山-罗店-金丰苑二居,https://sh.lianjia.com/zufang/SH1955614200332025856.html
整租·田林八村 2室1厅 南,6200 元/月,56.78㎡,徐汇-田林-田林八村,https://sh.lianjia.com/zufang/SH1916515790895448064.html
整租·寿祥坊 1室1厅 南,4600 元/月,58.20㎡,徐汇-康健-寿祥坊,https://sh.lianjia.com/zufang/SH1809499844532764672.html
整租·瀚盛家园 3室1厅 南/北,6500 元/月,86.58㎡,浦东-唐镇-瀚盛家园,https://sh.lianjia.com/zufang/SH1810240260924243968.html
整租·安福路191弄 2室0厅 南,7000 元/月,39.50㎡,徐汇-衡山路-安福路191弄,https://sh.lianjia.com/zufang/SH1810305625016500224.html
整租·金地格林世界白金院邸(公寓) 4室2厅 南,13000 元/月,148.78㎡,嘉定-南翔-金地格林世界白金院邸(公寓),https://sh.lianjia.com/zufang/SH1811398443394924544.html
独栋·中集金地美兰城公寓 美康路店 全明超无敌采光全南一室一厅，姐妹聚会兄弟开黑家庭好房可养猫 1室1厅,2888 元/月,45.00㎡,仅剩1间,https://sh.lianjia.com/apartment/70554.html
整租·万科城花新园 3室2厅 南,8100 元/月,95.12㎡,闵行-七宝-万科城花新园,https://sh.lianjia.com/zufang/SH1922596321835876352.html
整租·塘桥小区 1室1厅 南,4830 元/月,浦东-塘桥-塘桥小区,精选,https://sh.lianjia.com/zufang/SH1952360274233131008.html
整租·雾晓大楼 1室1厅 南,7500 元/月,53.68㎡,黄浦-世博滨江-雾晓大楼,https://sh.lianjia.com/zufang/SH1922594930870452224.html
独栋·长江乐璟生活社区 水电路店 国企公寓 品质保障 特价一室 1室1厅,4100-4300 元/月,36.94㎡,仅剩2间,https://sh.lianjia.com/apartment/71350.html
独栋·德必斯维派公寓 徐祥路店 酒店配置，送保洁，带有健身房，免冷水 1室1厅,1900 元/月,25.00㎡,仅剩1间,https://sh.lianjia.com/apartment/71177.html
独栋·城方公寓 华漕路店 阳光温馨大一室2号线淞虹路 1室1厅,5351-5946 元/月,66.00㎡,仅剩5间,https://sh.lianjia.com/apartment/71407.html
整租·金钻苑南区 3室2厅 南,5000 元/月,82.80㎡,浦东-曹路-金钻苑南区,https://sh.lianjia.com/zufang/SH1922573759575752704.html
整租·中海御景熙岸(公寓) 4室1厅 南,11000 元/月,150.00㎡,浦东-三林-中海御景熙岸(公寓),https://sh.lianjia.com/zufang/SH1922555847569833984.html
整租·安源小区 2室2厅 南,7000 元/月,76.05㎡,静安-不夜城-安源小区,https://sh.lianjia.com/zufang/SH1922874506523705344.html
整租·浦锦路1306号 1室1厅 北,2900 元/月,29.58㎡,闵行-浦江-浦锦路1306号,https://sh.lianjia.com/zufang/SH1811710274256764928.html
独栋·大华享寓 四季澜岸店 秋季促销精装一室户通燃气公寓直租无中介费 开间,3200 元/月,49.00㎡,仅剩1间,https://sh.lianjia.com/apartment/71674.html
独栋·华润置地·有巢公寓 悦虹人才公寓吴中路店 【两房两卫】好友变新邻 高标住房！可养猫养狗！ 2室2厅,7860 元/月,85.00㎡,仅剩1间,https://sh.lianjia.com/apartment/70758.html
整租·底特律财富天地 3室2厅 北,3800 元/月,80.60㎡,嘉定-安亭-底特律财富天地,https://sh.lianjia.com/zufang/SH1922872208774922240.html
独栋·柚米寓 上海松江西部科技园柚米社区 民水民电！两个月免费住！ 免费班车 环境好 0中介！ 1室1厅,1958 元/月,35.00㎡,仅剩1间,https://sh.lianjia.com/apartment/71296.html
独栋·柚米寓 上海松江西部科技园柚米社区 官方直营！可短租！ 民水电 开敞阳台房！免费停车 1室1厅,2057-2080 元/月,35.00㎡,仅剩2间,https://sh.lianjia.com/apartment/71296.html
整租·黄山新苑 3室2厅 东南/南,9000 元/月,100.25㎡,浦东-金桥-黄山新苑,https://sh.lianjia.com/zufang/SH1922903056966483968.html
独栋·柚米寓 上海松江西部科技园柚米社区 租期灵活！无看房费！可申请G60人才补贴 民水民电！ 1室1厅,2057-2080 元/月,35.00㎡,仅剩2间,https://sh.lianjia.com/apartment/71296.html
整租·中凯城市之光(静安) 1室1厅 西南,10500 元/月,59.69㎡,静安-南京西路-中凯城市之光(静安),https://sh.lianjia.com/zufang/SH1922919836963307520.html
独栋·柚米寓 上海松江西部科技园柚米社区 无看房费！周年庆免租福利！大户型！民水电0中介 1室1厅,2927-3186 元/月,45.00-50.00㎡,仅剩2间,https://sh.lianjia.com/apartment/71296.html
整租·城林雅苑 1室1厅 南,3500 元/月,47.00㎡,浦东-三林-城林雅苑,https://sh.lianjia.com/zufang/SH1922647149896531968.html
整租·新城香溢澜庭 1室1厅 北,2700 元/月,39.19㎡,嘉定-嘉定新城-新城香溢澜庭,https://sh.lianjia.com/zufang/SH1922643589934874624.html
整租·绿洲康城亲水湾(东区) 2室2厅 南/北,8000 元/月,100.00㎡,浦东-御桥-绿洲康城亲水湾(东区),https://sh.lianjia.com/zufang/SH1922652086449733632.html
独栋·柚米寓 上海松江西部科技园柚米社区 限时免租活动！停车免费 民水民电！可申请人才补贴 1室1厅,1755-1800 元/月,30.00㎡,仅剩2间,https://sh.lianjia.com/apartment/71296.html
整租·打浦路339弄 2室1厅 南,6650 元/月,51.89㎡,黄浦-打浦桥-打浦路339弄,https://sh.lianjia.com/zufang/SH1922609924815192064.html
整租·凯虹家园 1室1厅 南,12390 元/月,虹口-临平路-凯虹家园,精选,https://sh.lianjia.com/zufang/SH1946035824776708096.html
整租·镇宁路465弄 1室1厅 南,9000 元/月,59.90㎡,长宁-镇宁路-镇宁路465弄,https://sh.lianjia.com/zufang/SH1929130776385814528.html
整租·中星美华邨(公寓) 3室2厅 南/西/北,30000 元/月,191.62㎡,长宁-虹桥-中星美华邨(公寓),https://sh.lianjia.com/zufang/SH1929099258582007808.html
整租·金桥瑞仕花园 4室2厅 南,19660 元/月,180.00㎡,浦东-金杨-金桥瑞仕花园,https://sh.lianjia.com/zufang/SH1929097426870730752.html
整租·共富四村 2室1厅 南,3800 元/月,80.46㎡,宝山-共富-共富四村,https://sh.lianjia.com/zufang/SH1929146771397672960.html
整租·金群苑南区 2室1厅 南,5790 元/月,浦东-曹路-金群苑南区,精选,https://sh.lianjia.com/zufang/SH1945855770532773888.html
整租·金杨新村三街坊 2室1厅 南,6330 元/月,浦东-金杨-金杨新村三街坊,精选,https://sh.lianjia.com/zufang/SH1948060743286915072.html
整租·绿地世纪城(三期) 3室1厅 南,14990 元/月,普陀-武宁-绿地世纪城(三期),精选,https://sh.lianjia.com/zufang/SH1948227004776054784.html
整租·万达广场(松江) 1室1厅 北,2500 元/月,42.00㎡,松江-松江大学城-万达广场(松江),https://sh.lianjia.com/zufang/SH1929148718062239744.html
整租·福苑小区 2室1厅 南,6960 元/月,70.78㎡,徐汇-田林-福苑小区,https://sh.lianjia.com/zufang/SH1945840581653561344.html
整租·锦绣满堂南区 3室2厅 南/北,12000 元/月,123.00㎡,浦东-杨东-锦绣满堂南区,https://sh.lianjia.com/zufang/SH1929147415978311680.html
整租·新华红星国际广场 3室2厅 南,12000 元/月,100.00㎡,闵行-金汇-新华红星国际广场,https://sh.lianjia.com/zufang/SH1929137981990371328.html
整租·阳城花园 2室1厅 南,8430 元/月,87.45㎡,静安-阳城-阳城花园,https://sh.lianjia.com/zufang/SH1945929501225517056.html
整租·文益街7号 1室0厅 南,2000 元/月,39.02㎡,浦东-惠南-文益街7号,https://sh.lianjia.com/zufang/SH1929160898463662080.html
