标题,价格,面积,区域,链接
整租·康德国际 2室0厅 东,2600 元/月,75.00㎡,渝中-大坪-康德国际,https://cq.lianjia.com/zufang/CQ1789519309131743232.html
整租·兰湖天 3室2厅 南,2100 元/月,125.00㎡,南岸-四公里-兰湖天,https://cq.lianjia.com/zufang/CQ1789269177802948608.html
合租·首创鸿恩国际生活区 3居室 南卧,1400 元/月,22.00㎡,江北-大石坝-首创鸿恩国际生活区,https://cq.lianjia.com/zufang/CQ1944958644521009152.html
整租·棕榈泉一期 3室2厅 错层 东南,10000 元/月,175.00㎡,渝北-人和-棕榈泉一期,https://cq.lianjia.com/zufang/CQ1789496159992020992.html
整租·恒大中央广场二期 4室2厅 南,4000 元/月,142.00㎡,江北-江北嘴-恒大中央广场二期,https://cq.lianjia.com/zufang/CQ1789499203475472384.html
整租·祥瑞西城中心 2室2厅 南,1200 元/月,78.00㎡,江津-双福新区-祥瑞西城中心,https://cq.lianjia.com/zufang/CQ1789861730638102528.html
整租·棕榈泉三期 3室2厅 东,11000 元/月,181.00㎡,渝北-人和-棕榈泉三期,https://cq.lianjia.com/zufang/CQ1789876273695162368.html
整租·鲁能星城九街区 3室2厅 南,3500 元/月,145.00㎡,江北-龙头寺-鲁能星城九街区,https://cq.lianjia.com/zufang/CQ1789625285453283328.html
合租·天一新城 5居室 南卧,750 元/月,20.00㎡,渝北-冉家坝-天一新城,https://cq.lianjia.com/zufang/CQ1943152380740632576.html
整租·城市江山 2室2厅 东南,1500 元/月,88.65㎡,南岸-丹龙路-城市江山,https://cq.lianjia.com/zufang/CQ1789634269220438016.html
整租·万科招商理想城学府 3室2厅 南,1500 元/月,101.00㎡,沙坪坝-西永-万科招商理想城学府,https://cq.lianjia.com/zufang/CQ1789695348034240512.html
整租·雅居乐富春山居璟和里 4室2厅 北,2000 元/月,139.00㎡,渝北-中央公园-雅居乐富春山居璟和里,https://cq.lianjia.com/zufang/CQ1789574154006036480.html
合租·南方新城香榭里 3居室 南卧,600 元/月,15.00㎡,沙坪坝-石桥铺-南方新城香榭里,https://cq.lianjia.com/zufang/CQ1943170977483456512.html
整租·中交中央公园懿颂 4室2厅 东,1300 元/月,128.00㎡,渝北-中央公园-中交中央公园懿颂,https://cq.lianjia.com/zufang/CQ1789614448063807488.html
整租·桃源居国际花园七区 3室2厅 东,2000 元/月,91.00㎡,渝北-空港新城-桃源居国际花园七区,https://cq.lianjia.com/zufang/CQ1790705727145246720.html
整租·恒大世纪城三期 3室2厅 南/北,1500 元/月,106.00㎡,渝北-照母山-恒大世纪城三期,https://cq.lianjia.com/zufang/CQ1790698546396135424.html
合租·南方新城香榭里 3居室 南卧,550 元/月,15.00㎡,沙坪坝-石桥铺-南方新城香榭里,https://cq.lianjia.com/zufang/CQ1943171003739799552.html
整租·龙湖天际 1室1厅 南,1000 元/月,38.00㎡,渝北-中央公园-龙湖天际,https://cq.lianjia.com/zufang/CQ1790683759943614464.html
整租·京汉凤凰城 4室2厅 东,1600 元/月,93.70㎡,巴南-龙洲湾-京汉凤凰城,https://cq.lianjia.com/zufang/CQ1944985307275329536.html
整租·富力城二期第一区 3室2厅 北,1900 元/月,99.70㎡,沙坪坝-大学城-富力城二期第一区,https://cq.lianjia.com/zufang/CQ1790716819133169664.html
整租·恋城公寓 2室2厅 东南,1600 元/月,89.00㎡,北碚-城南新区-恋城公寓,https://cq.lianjia.com/zufang/CQ1790974054098796544.html
整租·美景华联大厦 5室2厅 南,6000 元/月,255.00㎡,渝北-松树桥-美景华联大厦,https://cq.lianjia.com/zufang/CQ1791014470533775360.html
整租·丰源丽景 4室2厅 东南,1700 元/月,200.00㎡,渝北-鸳鸯-丰源丽景,https://cq.lianjia.com/zufang/CQ1791032831003066368.html
整租·龙湖新壹城 1室1厅 跃层 南,1499 元/月,九龙坡-石桥铺-龙湖新壹城,精选,https://cq.lianjia.com/zufang/CQ2673115332964515840.html
整租·华夏银座 4室2厅 跃层 东南,14500 元/月,391.00㎡,沙坪坝-三峡广场-华夏银座,https://cq.lianjia.com/zufang/CQ1791688661100658688.html
整租·万科锦绣滨江 5室2厅 北,17000 元/月,326.00㎡,渝中-化龙桥-万科锦绣滨江,https://cq.lianjia.com/zufang/CQ1791438201089425408.html
整租·恒基翔龙江畔 4室2厅 东南,1000 元/月,158.00㎡,南岸-丹龙路-恒基翔龙江畔,https://cq.lianjia.com/zufang/CQ1791455711717228544.html
整租·恒大世纪城一二期 4室1厅 西/西北,1600 元/月,142.00㎡,渝北-照母山-恒大世纪城一二期,https://cq.lianjia.com/zufang/CQ1791446824469397504.html
整租·奥贝学府一号 2室1厅 南/北,1200 元/月,72.00㎡,江津-双福新区-奥贝学府一号,https://cq.lianjia.com/zufang/CQ1791454451056246784.html
整租·万科悦湾北区 3室2厅 南,2300 元/月,96.51㎡,江北-石马河-万科悦湾北区,https://cq.lianjia.com/zufang/CQ1791661936824287232.html
整租·光华风和日丽 3室2厅 南,2300 元/月,124.73㎡,九龙坡-彩云湖-光华风和日丽,https://cq.lianjia.com/zufang/CQ1791059996159508480.html
合租·加州城市花园 5居室 东南卧,750 元/月,渝北-嘉州-加州城市花园,精选,https://cq.lianjia.com/zufang/CQ2746960264128626688.html
整租·煌华新纪元 1室0厅 南,1250 元/月,沙坪坝-三峡广场-煌华新纪元,精选,https://cq.lianjia.com/zufang/CQ2731899302203883520.html
整租·金茂国际生态新城锦悦 3室2厅 南,1300 元/月,92.32㎡,渝北-中央公园-金茂国际生态新城锦悦,https://cq.lianjia.com/zufang/CQ1791049896770404352.html
整租·加新时代印象 2室1厅 东南,1700 元/月,70.00㎡,渝北-新牌坊-加新时代印象,https://cq.lianjia.com/zufang/CQ1791342659764224000.html
合租·加州城市花园 5居室 南卧,800 元/月,渝北-嘉州-加州城市花园,精选,https://cq.lianjia.com/zufang/CQ1569281697793441792.html
合租·星城汇 4居室 东卧,750 元/月,渝北-龙头寺-星城汇,精选,https://cq.lianjia.com/zufang/CQ1585871381055143936.html
整租·复地公园和光 4室2厅 南,1500 元/月,135.00㎡,渝北-中央公园-复地公园和光,https://cq.lianjia.com/zufang/CQ1791327758299693056.html
整租·联发瞰青 3室1厅 西南/北,1800 元/月,98.00㎡,渝北-翠云-联发瞰青,https://cq.lianjia.com/zufang/CQ1791323621285691392.html
合租·鲁能星城星城汇 5居室 东南卧,800 元/月,16.00㎡,渝北-龙头寺-鲁能星城星城汇,https://cq.lianjia.com/zufang/CQ2682547116437676032.html
整租·环球时代广场 2室2厅 东南,1700 元/月,73.53㎡,巴南-李家沱-环球时代广场,https://cq.lianjia.com/zufang/CQ1791301215477301248.html
整租·联芳花园1期 2室2厅 东,1400 元/月,118.00㎡,沙坪坝-天星桥-联芳花园1期,https://cq.lianjia.com/zufang/CQ1789954550849863680.html
合租·鼎洪怡苑 5居室 东南卧,501 元/月,12.00㎡,江北-观音桥-鼎洪怡苑,https://cq.lianjia.com/zufang/CQ2770215366583402496.html
整租·联芳花园4期 2室2厅 南,1000 元/月,106.00㎡,沙坪坝-天星桥-联芳花园4期,https://cq.lianjia.com/zufang/CQ1789954553194479616.html
整租·翰粼天辰 4室1厅 南/西南,600 元/月,98.84㎡,沙坪坝-大学城-翰粼天辰,https://cq.lianjia.com/zufang/CQ1789942492309749760.html
整租·回龙湾 2室1厅 东北,2300 元/月,109.00㎡,南岸-四公里-回龙湾,https://cq.lianjia.com/zufang/CQ1789942524312289280.html
整租·蓝光中央广场 1室1厅 东,1100 元/月,35.46㎡,大渡口-步行街-蓝光中央广场,https://cq.lianjia.com/zufang/CQ1790320122016038912.html
整租·金茂国际生态新城臻悦 3室2厅 南,3200 元/月,94.25㎡,渝北-中央公园-金茂国际生态新城臻悦,https://cq.lianjia.com/zufang/CQ1790314598910394368.html
整租·联芳花园6期 3室2厅 东,900 元/月,99.00㎡,沙坪坝-天星桥-联芳花园6期,https://cq.lianjia.com/zufang/CQ1790307247922872320.html
整租·黄桷湾 2室1厅 东南,1000 元/月,65.00㎡,沙坪坝-小龙坎-黄桷湾,https://cq.lianjia.com/zufang/CQ1790602179606740992.html
整租·盛豪首港城 2室1厅 东,1400 元/月,74.00㎡,沙坪坝-大学城-盛豪首港城,https://cq.lianjia.com/zufang/CQ1791861972858306560.html
整租·长安华都天宸苑 3室2厅 南,1500 元/月,90.00㎡,渝北-龙头寺-长安华都天宸苑,https://cq.lianjia.com/zufang/CQ1792035525742297088.html
合租·中渝山顶道国宾城 5居室 东南卧,550 元/月,16.00㎡,渝北-嘉州-中渝山顶道国宾城,https://cq.lianjia.com/zufang/CQ2733121364574601216.html
合租·庆业九寨印象 4居室 南卧,945 元/月,渝北-龙头寺-庆业九寨印象,精选,https://cq.lianjia.com/zufang/CQ1902025982185832448.html
整租·光宇尚滨国际 1室1厅 南,1300 元/月,南岸-南坪-光宇尚滨国际,精选,https://cq.lianjia.com/zufang/CQ1902326744933728256.html
合租·国博领馆三期 5居室 南卧,545 元/月,渝北-悦来-国博领馆三期,精选,https://cq.lianjia.com/zufang/CQ1902711479375757312.html
合租·保利椰风半岛 4居室 东南卧,501 元/月,渝北-花卉园-保利椰风半岛,精选,https://cq.lianjia.com/zufang/CQ1903331710490116096.html
整租·嘉州花园 9室1厅 南,25000 元/月,911.00㎡,渝北-嘉州-嘉州花园,https://cq.lianjia.com/zufang/CQ1844669605390319616.html
整租·华新都市花园 4室1厅 南,2800 元/月,130.00㎡,江北-五里店-华新都市花园,https://cq.lianjia.com/zufang/CQ1845048163967172608.html
合租·万达广场铂邸 3居室 南卧,580 元/月,15.00㎡,南岸-南坪-万达广场铂邸,https://cq.lianjia.com/zufang/CQ1746425775302639616.html
整租·卓越皇后道 4室2厅 南,12000 元/月,180.00㎡,江北-五里店-卓越皇后道,https://cq.lianjia.com/zufang/CQ1845034687634866176.html
整租·保利爱尚里尚佳 2室2厅 南,2000 元/月,79.13㎡,九龙坡-石坪桥-保利爱尚里尚佳,https://cq.lianjia.com/zufang/CQ1844975940195581952.html
合租·佳居花园A区 5居室 东南卧,850 元/月,28.00㎡,江北-石子山-佳居花园A区,https://cq.lianjia.com/zufang/CQ1750391634505236480.html
整租·融景城锦峰 4室2厅 西北/北,2500 元/月,144.00㎡,江北-五里店-融景城锦峰,https://cq.lianjia.com/zufang/CQ1844968534560473088.html
整租·重庆天地万科翡翠云阶 3室2厅 南,4100 元/月,117.00㎡,渝中-化龙桥-重庆天地万科翡翠云阶,https://cq.lianjia.com/zufang/CQ1844757404277800960.html
合租·渝安龙都 5居室 东南卧,1000 元/月,28.00㎡,渝北-冉家坝-渝安龙都,https://cq.lianjia.com/zufang/CQ1750380254762893312.html
整租·龙脊时代广场 3室2厅 南,1000 元/月,100.00㎡,渝北-中央公园-龙脊时代广场,https://cq.lianjia.com/zufang/CQ1844952145099489280.html
整租·中粮鸿云 1室0厅 南,1148 元/月,35.96㎡,九龙坡-蟠龙-中粮鸿云,https://cq.lianjia.com/zufang/CQ1909589872016883712.html
整租·旭庆江湾国际花都 2室1厅 东南,2200 元/月,86.88㎡,渝中-大坪-旭庆江湾国际花都,https://cq.lianjia.com/zufang/CQ1844963017238773760.html
整租·恒大金碧天下二期 3室2厅 南,1600 元/月,114.00㎡,江津-双福新区-恒大金碧天下二期,https://cq.lianjia.com/zufang/CQ1845018419699646464.html
整租·前进坡 1室1厅 东,600 元/月,50.00㎡,沙坪坝-石井坡-前进坡,https://cq.lianjia.com/zufang/CQ1845690584828739584.html
整租·金科公园王府 3室2厅 跃层 东南,3100 元/月,83.00㎡,渝北-龙头寺-金科公园王府,https://cq.lianjia.com/zufang/CQ1845661337221332992.html
整租·恒大未来城一期 1室1厅 南,1300 元/月,54.00㎡,沙坪坝-大学城-恒大未来城一期,https://cq.lianjia.com/zufang/CQ1845693691172225024.html
整租·保利阅江台 3室2厅 东南,1000 元/月,100.00㎡,江北-大石坝-保利阅江台,https://cq.lianjia.com/zufang/CQ1845676561294950400.html
合租·佳居花园B区 4居室 南卧,1150 元/月,22.00㎡,渝北-石子山-佳居花园B区,https://cq.lianjia.com/zufang/CQ1903379904989233152.html
合租·恒大名都 3居室 南卧,501 元/月,15.00㎡,渝中-大坪-恒大名都,https://cq.lianjia.com/zufang/CQ1903544716893356032.html
整租·国浩18T 2室2厅 东南,7000 元/月,149.69㎡,渝中-解放碑-国浩18T,https://cq.lianjia.com/zufang/CQ1845450067104759808.html
整租·茗都华苑 2室1厅 东南,1100 元/月,80.00㎡,九龙坡-黄桷坪-茗都华苑,https://cq.lianjia.com/zufang/CQ1845659928522391552.html
合租·水务龙城天都 4居室 东南卧,550 元/月,12.00㎡,渝北-龙头寺-水务龙城天都,https://cq.lianjia.com/zufang/CQ1748973334147629056.html
整租·北岸明珠 3室2厅 南,1500 元/月,79.26㎡,渝北-汽博中心-北岸明珠,https://cq.lianjia.com/zufang/CQ1845649543144669184.html
整租·富力海洋 3室2厅 南,3800 元/月,127.00㎡,江北-观音桥-富力海洋,https://cq.lianjia.com/zufang/CQ1845763283076775936.html
整租·金科十年城西区 3室2厅 东南,1000 元/月,80.00㎡,江北-石马河-金科十年城西区,https://cq.lianjia.com/zufang/CQ1845757210743799808.html
整租·融创中央广场 4室2厅 西,5600 元/月,230.00㎡,渝北-中央公园东区-融创中央广场,https://cq.lianjia.com/zufang/CQ1845735514301267968.html
整租·西南雅筑 1室1厅 东南,1600 元/月,46.00㎡,北碚-城北新区-西南雅筑,https://cq.lianjia.com/zufang/CQ1922148526771404800.html
整租·巴国锦苑 2室1厅 南,1500 元/月,68.00㎡,九龙坡-巴国城-巴国锦苑,https://cq.lianjia.com/zufang/CQ1922148879373959168.html
整租·首创十方界峰度 2室2厅 东南,2800 元/月,133.00㎡,渝北-龙头寺-首创十方界峰度,https://cq.lianjia.com/zufang/CQ1922155745751597056.html
整租·海宇西湖山水 5室2厅 南,20000 元/月,305.00㎡,北碚-城南新区-海宇西湖山水,https://cq.lianjia.com/zufang/CQ1922154344505933824.html
整租·明渝南桥丽景 3室1厅 南,1800 元/月,93.42㎡,江北-南桥寺-明渝南桥丽景,https://cq.lianjia.com/zufang/CQ1922136404935049216.html
整租·融创江南融府 3室2厅 东南,2199 元/月,南岸-茶园新区-融创江南融府,精选,https://cq.lianjia.com/zufang/CQ1904750213021564928.html
合租·佳居花园B区 5居室 南卧,550 元/月,渝北-石子山-佳居花园B区,精选,https://cq.lianjia.com/zufang/CQ1904754905067814912.html
整租·重电苑 4室2厅 南,2200 元/月,125.00㎡,沙坪坝-大学城-重电苑,https://cq.lianjia.com/zufang/CQ1922137599091146752.html
合租·华侨城云溪都会 5居室 东南卧,545 元/月,渝北-礼嘉-华侨城云溪都会,精选,https://cq.lianjia.com/zufang/CQ1904854663216234496.html
整租·鹏润悦秀城 1室1厅 跃层 西南,1150 元/月,九龙坡-石桥铺-鹏润悦秀城,精选,https://cq.lianjia.com/zufang/CQ1905140556707659776.html
整租·十里长江·华府 4室2厅 南,5000 元/月,南岸-南滨路-十里长江·华府,精选,https://cq.lianjia.com/zufang/CQ1766334342373572608.html
整租·欣和佳苑 1室1厅 东南,1200 元/月,49.00㎡,北碚-城南新区-欣和佳苑,https://cq.lianjia.com/zufang/CQ1922138435863183360.html
合租·兴馨嘉园小区 5居室 南卧,670 元/月,渝北-龙头寺-兴馨嘉园小区,精选,https://cq.lianjia.com/zufang/CQ1767153611072077824.html
合租·金辉城春上南滨 3居室 南卧,900 元/月,南岸-融侨半岛-金辉城春上南滨,精选,https://cq.lianjia.com/zufang/CQ1768203793821859840.html
整租·西南雅筑 1室0厅 东南,1600 元/月,46.00㎡,北碚-城北新区-西南雅筑,https://cq.lianjia.com/zufang/CQ1922134306336014336.html
合租·金科十年城西区 4居室 南卧,565 元/月,江北-石马河-金科十年城西区,精选,https://cq.lianjia.com/zufang/CQ1768201584967155712.html
整租·富力城新壹站 3室1厅 南,1800 元/月,87.00㎡,沙坪坝-大学城-富力城新壹站,https://cq.lianjia.com/zufang/CQ1922139396484628480.html
整租·世茂茂悦府三期 3室1厅 南,4000 元/月,120.00㎡,渝北-照母山-世茂茂悦府三期,https://cq.lianjia.com/zufang/CQ1922136021328199680.html
整租·凤凰城观澜 2室2厅 南,1400 元/月,86.40㎡,璧山-璧山-凤凰城观澜,https://cq.lianjia.com/zufang/CQ1922141032435154944.html
合租·大石坝七村 3居室 南卧,800 元/月,14.00㎡,江北-大石坝-大石坝七村,https://cq.lianjia.com/zufang/CQ1903791427087761408.html
合租·鲁能城中央公馆二期 5居室 南卧,550 元/月,12.00㎡,渝北-中央公园-鲁能城中央公馆二期,https://cq.lianjia.com/zufang/CQ1904038535787184128.html
整租·骏逸蓝山 3室2厅 南,2600 元/月,105.00㎡,南岸-四公里-骏逸蓝山,https://cq.lianjia.com/zufang/CQ1922142504426143744.html
整租·金科天宸11街区 1室1厅 东南,1000 元/月,32.00㎡,沙坪坝-西永-金科天宸11街区,https://cq.lianjia.com/zufang/CQ1922140661037924352.html
整租·龙湖天际 1室0厅 南,1199 元/月,35.51㎡,渝北-中央公园-龙湖天际,https://cq.lianjia.com/zufang/CQ1904044733768925184.html
整租·龙湖天曜 3室2厅 南,2700 元/月,99.10㎡,北碚-蔡家-龙湖天曜,https://cq.lianjia.com/zufang/CQ1922130687171756032.html
整租·汇祥好莱坞 2室2厅 南,1500 元/月,68.00㎡,渝北-中央公园东区-汇祥好莱坞,https://cq.lianjia.com/zufang/CQ1922126595133276160.html
整租·聚丰锦绣盛世 1室0厅 西南,1000 元/月,31.00㎡,渝中-解放碑-聚丰锦绣盛世,https://cq.lianjia.com/zufang/CQ1922125891199041536.html
整租·融创缇香榭B区 3室2厅 南,3900 元/月,124.00㎡,渝北-悦来-融创缇香榭B区,https://cq.lianjia.com/zufang/CQ1922122140992143360.html
整租·协信城 1室1厅 东南,2300 元/月,46.00㎡,南岸-南坪-协信城,https://cq.lianjia.com/zufang/CQ1922123594901487616.html
整租·鸥鹏K城 1室0厅 东南,1400 元/月,39.10㎡,江北-观音桥-鸥鹏K城,https://cq.lianjia.com/zufang/CQ1921943086343127040.html
整租·寿城水岸2期 1室1厅 南,700 元/月,40.00㎡,长寿-老城片区-寿城水岸2期,https://cq.lianjia.com/zufang/CQ1917611392978911232.html
整租·斌鑫丰泽园 3室2厅 南,2100 元/月,92.40㎡,九龙坡-杨家坪-斌鑫丰泽园,https://cq.lianjia.com/zufang/CQ1921062962500468736.html
整租·恒大中央广场二期 4室2厅 东南,4500 元/月,143.00㎡,江北-江北嘴-恒大中央广场二期,https://cq.lianjia.com/zufang/CQ1921063454261641216.html
合租·加州城市花园 5居室 东南卧,600 元/月,渝北-嘉州-加州城市花园,精选,https://cq.lianjia.com/zufang/CQ1689168994776383488.html
合租·招商花园城 4居室 南卧,645 元/月,渝北-龙头寺-招商花园城,精选,https://cq.lianjia.com/zufang/CQ1686271463952220160.html
